Id,Lang,Sentence_Text,Letters,Words,Num_Sentences,gulpease,flesch,gunning_fog
784,en,"From the Veronica to the Mandylion to the Shroud of Besançon, other venerated images believed to be of Christ are remembered through the centuries.",122,24,1,N/A,34.43,21.27
785,en,"Of all of them, the only one that has stood the test of critical scrutiny due to its unique characteristics is the Shroud of Turin.",105,25,1,N/A,59.64,14.8
786,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91,16.07
787,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6,14.17
788,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16,20.23
789,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83,16.4
790,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1,14.6
791,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45,20.0
792,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3,3.6
793,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41,19.77
794,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7,16.73
795,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58,14.6
796,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96,14.43
797,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77,11.64
798,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54,15.31
799,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67,13.2
800,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43,17.03
801,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42,24.0
802,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24,16.21
803,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89,8.67
804,en,The statue was created in nineteen ninety-eight by the sculptor Luigi Mattei.,64,12,1,N/A,32.5,14.8
805,en,"In this niche is displayed the camera that belonged to the lawyer from Asti, Secondo Pia, with which he took the first photographs of the Shroud on May 25 and 28, eighteen ninety-eight.",144,33,1,N/A,52.85,18.05
806,en,It is a device specially built for Pia by a Turin craftsman in order to take large-format photographs.,83,18,1,N/A,47.56,13.87
807,en,"Photograph of the Shroud’s altar in the Cathedral during the exhibition of eighteen ninety-eight, taken by Secondo Pia.",98,18,1,N/A,28.77,18.31
808,en,Enlargement of the face in photographic negative.,42,7,1,N/A,18.44,19.94
809,en,This niche displays several works by artists inspired by the face of the Man of the Shroud.,74,17,1,N/A,80.1,9.15
810,en,These are works produced from nineteen thirty-one to the present day.,57,11,1,N/A,64.92,8.04
811,en,"At the center is the evocative work 'Resurrection' by the young contemporary Polish artist Bartosz Keska from Zakopane, which captures the moment of Christ's return to life, expressed by the intensely luminous silhouette that comes to life beneath the Shroud.",214,40,1,N/A,18.19,23.0
812,en,"The publication of the results of Pia's photographs caused a renewed interest in the Shroud, but also many controversies.",100,19,1,N/A,45.07,13.92
813,en,The Shroud presents two types of impressions: bloodstains and body marks.,61,11,1,N/A,72.62,8.04
814,en,"Reproduction of a helmet of thorny branches, which remains the most credited hypothesis for the Crown of Thorns in the narrative.",107,21,1,N/A,40.49,16.02
815,en,One can recognize the fracture of the nose and a hematoma on the right cheekbone.,66,15,1,N/A,61.89,14.0
816,en,"On the forehead, blood flows are evident, caused by a helmet of thorny branches, like the one displayed alongside.",92,19,1,N/A,53.97,13.92
817,en,"Secondo Pia, born in 1855 and died in nineteen forty-one, was one of the greatest photographers of the nineteenth century.",95,20,1,N/A,46.95,16.0
818,en,This display case documents the operations for the conservation of the Shroud carried out in June-July two thousand and two.,103,20,1,N/A,42.72,16.0
819,en,"On the left wrist, a trickle of blood is visible, having flowed from a wound caused by the penetration of a nail.",89,22,1,N/A,72.99,12.44
820,en,"Displayed alongside are three eighteenth-century nails reconstructed in imitation of those used for crucifixions in Roman times, forged probably including some fragments of nails believed to be original, as shown by the hanging seals.",197,34,1,N/A,18.05,23.01
821,en,Conservation operations in the two thousands.,39,6,1,N/A,17.45,15.73
822,en,"On April 21, 1988, fabric samples were taken from the Shroud to be subjected to dating using the radiocarbon method at the laboratories of Oxford, Zurich, and Tucson.",128,28,1,N/A,39.43,15.49
823,en,Studies of the image of the Shroud with the aid of computers are represented.,63,14,1,N/A,65.73,11.31
824,en,This display case illustrates the study of the various traces present on the Shroud.,70,14,1,N/A,59.68,11.31
825,en,"Some marks are due to burns, wax, and water.",33,9,1,N/A,103.7,3.6
826,en,"Other traces derive from the contact of the sheet with the body, such as blood, serum, and skin cells.",80,19,1,N/A,76.23,7.6
827,en,"Furthermore, the preservative substances used are analyzed, including aloe and myrrh.",72,11,1,N/A,3.4,22.58
828,en,"Finally, the dust that has deposited on the fabric over the centuries is examined.",67,14,1,N/A,35.51,17.03
829,en,Reconstruction of a loom of the period.,32,7,1,N/A,66.79,8.51
830,en,"Scale reconstruction of a first-century Jewish tomb, set against a floor plan of the Basilica of the Holy Sepulchre in Jerusalem during the Crusader period.",129,25,1,N/A,25.8,19.6
831,en,Blessed Sebastiano Valfrè.,23,3,1,N/A,34.59,14.53
832,en,Saint Francis de Sales.,19,4,1,N/A,75.88,1.6
833,en,Pope Pius Seventh.,15,3,1,N/A,62.79,1.2
834,en,"In this display case, you can see some fragments of the fabrics that protected the Shroud over time inside the chest in which it was kept, distributed as 'contact' relics and accompanied by an authentication certificate testifying to their actual contact with the Shroud.",223,44,1,N/A,21.82,23.96
835,en,"Certain objects that came into contact with the Cloth, such as one of the pins used to secure the Shroud during the 1868 exhibition displayed here, were also religiously preserved and passed down.",157,33,1,N/A,47.72,15.62
836,en,One-to-one scale copy of the Shroud on canvas: details can be appreciated in a way very close to direct observation.,93,20,1,N/A,34.26,14.0
837,en,"In the reconstruction of the Shroud's history, the passages from Jerusalem to Edessa (now Sanliurfa in Turkey), and from there to Constantinople and Athens in Greece during the period of the Latin Empire of the East, are currently hypothetical.",199,39,1,N/A,13.23,26.88
838,en,"While those from Lirey, France, to Chambéry, Savoy, and to Turin are precisely documented.",72,14,1,N/A,47.6,11.31
839,en,"In the following display cases, you can follow the development of these routes.",65,13,1,N/A,50.47,11.35
840,en,Two eighteenth-century reliquaries containing a small thread of the Shroud along with others containing fabrics that came into contact with the sacred Cloth.,133,23,1,N/A,36.36,16.16
841,en,"In fifteen hundred and six, Pope Julius II granted public cult of the Shroud, fixing its feast day on May 4 and approving the Mass and Office, the text of which—in a seventeenth-century edition—is displayed in this case.",175,38,1,N/A,36.91,19.41
842,en,"In 1453, the last descendant of Geoffroy de Charny, Marguerite, cedes the Shroud to the House of Savoy.",78,18,1,N/A,61.67,13.87
843,en,"Regarding the oldest period of the Shroud's history, a hypothesis still being studied today identifies the Shroud of Turin with the Mandylion of Edessa, a small cloth known since the 4th century in the East containing the image, believed to be miraculously imprinted, of the face of Christ.",236,48,1,N/A,13.59,29.2
844,en,One of the historical problems on which research focuses concerns the possible events of the Shroud in the first millennium.,104,20,1,N/A,46.95,16.0
845,en,"If the Shroud can be identified with the Mandylion of Edessa, then it would have been transferred to Constantinople in nine hundred and forty-four, and from there, through unclear routes, it would have reached Europe.",177,35,1,N/A,38.37,20.86
846,en,This display case contains some objects and documents that could support this thesis.,72,13,1,N/A,63.49,8.28
847,en,"In 1578, Emmanuel Philibert of Savoy, after moving the political and administrative center of the State from Chambéry to Turin, also wanted to bring the religious palladium of the dynasty, the Shroud.",160,32,1,N/A,18.37,21.55
848,en,"The Cloth made the journey folded several times inside this small wooden chest, which in ancient times must have been covered with precious scales, perhaps mother-of-pearl and tortoiseshell.",158,28,1,N/A,45.47,14.06
849,en,"With the granting of the official cult of the Shroud by Pope Julius II in fifteen hundred and six, which fixed the feast day for May 4, the fame and devotion toward the relic grew, also as a consequence of the periodic exhibitions held in Chambéry.",198,46,1,N/A,38.76,22.75
850,en,The seventeenth and eighteenth centuries are the centuries in which devotion to the Shroud developed most extensively.,101,17,1,N/A,30.33,20.92
851,en,Numerous representations were produced and circulated.,48,6,1,N/A,-24.85,22.4
852,en,"In 1735, the construction of the church of the Confraternity of the Most Holy Shroud, located above this crypt, was completed.",98,21,1,N/A,52.58,16.02
853,en,"Between the sixteenth and seventeenth centuries, more than 100 texts entirely dedicated to or otherwise dealing with the Shroud were written and published.",128,23,1,N/A,32.68,19.63
854,en,"From the second half of the eighteenth century, exhibitions began to become rarer.",68,13,1,N/A,43.96,11.35
855,en,"In the nineteenth century, after the reign of Charles Felix, exhibitions became even rarer, occurring only for dynastic weddings.",107,19,1,N/A,27.26,16.02
856,en,The Shroud is not the only image of Christ to have been an object of devotion in Europe since the Middle Ages.,88,22,1,N/A,69.14,10.62
857,en,"From the Veronica to the Mandylion to the Shroud of Besançon, other venerated images believed to be of Christ are remembered through the centuries.",122,24,1,N/A,34.43,21.27
858,en,"Of all of them, the only one that has stood the test of critical scrutiny due to its unique characteristics is the Shroud of Turin.",105,25,1,N/A,59.64,14.8
859,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91,16.07
860,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6,14.17
861,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16,20.23
862,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83,16.4
863,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1,14.6
864,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45,20.0
865,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3,3.6
866,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41,19.77
867,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7,16.73
868,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58,14.6
869,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96,14.43
870,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77,11.64
871,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54,15.31
872,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67,13.2
873,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43,17.03
874,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42,24.0
875,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24,16.21
876,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89,8.67
